[goal3834] Numba PIP baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.048976s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.050019s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/3
[goal3310] single warmup 2/3
[goal3310] single warmup 3/3
[goal3310] single repeat 1/12 0.221056 ms
[goal3310] single repeat 2/12 0.217887 ms
[goal3310] single repeat 3/12 0.217712 ms
[goal3310] single repeat 4/12 0.215979 ms
[goal3310] single repeat 5/12 0.213298 ms
[goal3310] single repeat 6/12 0.213429 ms
[goal3310] single repeat 7/12 0.214194 ms
[goal3310] single repeat 8/12 0.213285 ms
[goal3310] single repeat 9/12 0.212696 ms
[goal3310] single repeat 10/12 0.217622 ms
[goal3310] single repeat 11/12 0.214613 ms
[goal3310] single repeat 12/12 0.213411 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.206558 ms per=0.206558 ms
[goal3310] batch 1 repeat 2/8 total=0.211964 ms per=0.211964 ms
[goal3310] batch 1 repeat 3/8 total=0.208258 ms per=0.208258 ms
[goal3310] batch 1 repeat 4/8 total=0.205867 ms per=0.205867 ms
[goal3310] batch 1 repeat 5/8 total=0.206406 ms per=0.206406 ms
[goal3310] batch 1 repeat 6/8 total=0.208636 ms per=0.208636 ms
[goal3310] batch 1 repeat 7/8 total=0.211445 ms per=0.211445 ms
[goal3310] batch 1 repeat 8/8 total=0.211224 ms per=0.211224 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=2.391236 ms per=0.023912 ms
[goal3310] batch 100 repeat 2/8 total=2.403039 ms per=0.024030 ms
[goal3310] batch 100 repeat 3/8 total=2.414385 ms per=0.024144 ms
[goal3310] batch 100 repeat 4/8 total=2.410946 ms per=0.024109 ms
[goal3310] batch 100 repeat 5/8 total=2.403473 ms per=0.024035 ms
[goal3310] batch 100 repeat 6/8 total=2.426726 ms per=0.024267 ms
[goal3310] batch 100 repeat 7/8 total=2.420398 ms per=0.024204 ms
[goal3310] batch 100 repeat 8/8 total=2.411685 ms per=0.024117 ms
