[goal3834] Numba PIP baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.039576s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.039969s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.039928s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.039545s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.039577s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.039945s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.042279s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.041111s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.039855s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.039900s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.039499s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.039850s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.039898s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.039451s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.040224s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.042664s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.040497s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.039630s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/3
[goal3310] single warmup 2/3
[goal3310] single warmup 3/3
[goal3310] single repeat 1/12 0.276417 ms
[goal3310] single repeat 2/12 0.199966 ms
[goal3310] single repeat 3/12 0.185154 ms
[goal3310] single repeat 4/12 0.183396 ms
[goal3310] single repeat 5/12 0.182576 ms
[goal3310] single repeat 6/12 0.184298 ms
[goal3310] single repeat 7/12 0.185125 ms
[goal3310] single repeat 8/12 0.181131 ms
[goal3310] single repeat 9/12 0.181824 ms
[goal3310] single repeat 10/12 0.183716 ms
[goal3310] single repeat 11/12 0.183664 ms
[goal3310] single repeat 12/12 0.185460 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.176422 ms per=0.176422 ms
[goal3310] batch 1 repeat 2/8 total=0.177637 ms per=0.177637 ms
[goal3310] batch 1 repeat 3/8 total=0.175439 ms per=0.175439 ms
[goal3310] batch 1 repeat 4/8 total=0.174753 ms per=0.174753 ms
[goal3310] batch 1 repeat 5/8 total=0.183605 ms per=0.183605 ms
[goal3310] batch 1 repeat 6/8 total=0.176013 ms per=0.176013 ms
[goal3310] batch 1 repeat 7/8 total=0.174798 ms per=0.174798 ms
[goal3310] batch 1 repeat 8/8 total=0.176065 ms per=0.176065 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=14.538936 ms per=0.145389 ms
[goal3310] batch 100 repeat 2/8 total=14.652885 ms per=0.146529 ms
[goal3310] batch 100 repeat 3/8 total=14.518768 ms per=0.145188 ms
[goal3310] batch 100 repeat 4/8 total=14.511228 ms per=0.145112 ms
[goal3310] batch 100 repeat 5/8 total=14.522836 ms per=0.145228 ms
[goal3310] batch 100 repeat 6/8 total=14.507838 ms per=0.145078 ms
[goal3310] batch 100 repeat 7/8 total=14.520191 ms per=0.145202 ms
[goal3310] batch 100 repeat 8/8 total=14.541477 ms per=0.145415 ms
