[goal3834] Numba PIP baseline start
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.000457s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.000497s count=1417
[goal3834] RTDL/OptiX PIP route start
[goal3838] lsi_county512_soil512 Numba baseline start
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 1/55 elapsed=0.118041s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 2/55 elapsed=0.024570s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 3/55 elapsed=0.024548s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 4/55 elapsed=0.024555s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 5/55 elapsed=0.024546s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 6/55 elapsed=0.024539s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 7/55 elapsed=0.023540s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 8/55 elapsed=0.023327s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 9/55 elapsed=0.023320s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 10/55 elapsed=0.023313s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 11/55 elapsed=0.023343s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 12/55 elapsed=0.023305s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 13/55 elapsed=0.023351s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 14/55 elapsed=0.023386s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 15/55 elapsed=0.023311s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 16/55 elapsed=0.023304s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 17/55 elapsed=0.023285s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 18/55 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 19/55 elapsed=0.023354s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 20/55 elapsed=0.023283s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 21/55 elapsed=0.023293s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 22/55 elapsed=0.023352s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 23/55 elapsed=0.023359s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 24/55 elapsed=0.023344s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 25/55 elapsed=0.023361s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 26/55 elapsed=0.023297s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 27/55 elapsed=0.023317s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 28/55 elapsed=0.023401s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 29/55 elapsed=0.023277s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 30/55 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 31/55 elapsed=0.023289s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 32/55 elapsed=0.023291s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 33/55 elapsed=0.023367s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 34/55 elapsed=0.023281s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 35/55 elapsed=0.023309s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 36/55 elapsed=0.023297s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.023358s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.023278s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.023311s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.023314s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.023336s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.023308s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.023277s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.023267s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.023335s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.023396s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.023331s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.023276s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.023300s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.023379s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.023319s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.023298s count=269
[goal3838] lsi_county512_soil512 RTDL/OptiX route start
[goal3838] overlay_county512_soil512 Numba baseline start
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 1/55 elapsed=0.632147s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 2/55 elapsed=0.039885s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 3/55 elapsed=0.040011s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 4/55 elapsed=0.039634s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count warmup 5/55 elapsed=0.039838s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 6/55 elapsed=0.039640s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 7/55 elapsed=0.039601s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 8/55 elapsed=0.040097s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 9/55 elapsed=0.039528s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 10/55 elapsed=0.039612s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 11/55 elapsed=0.039842s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 12/55 elapsed=0.040030s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 13/55 elapsed=0.039568s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 14/55 elapsed=0.039618s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 15/55 elapsed=0.040100s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 16/55 elapsed=0.039653s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 17/55 elapsed=0.039654s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 18/55 elapsed=0.041087s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 19/55 elapsed=0.039573s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 20/55 elapsed=0.039661s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 21/55 elapsed=0.039602s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 22/55 elapsed=0.042287s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 23/55 elapsed=0.040965s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 24/55 elapsed=0.040093s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 25/55 elapsed=0.040140s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 26/55 elapsed=0.039570s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 27/55 elapsed=0.039538s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 28/55 elapsed=0.040019s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 29/55 elapsed=0.039591s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 30/55 elapsed=0.040336s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 31/55 elapsed=0.039682s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 32/55 elapsed=0.039795s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 33/55 elapsed=0.039601s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 34/55 elapsed=0.043475s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 35/55 elapsed=0.039907s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 36/55 elapsed=0.039616s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.040019s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.039667s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.039536s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.039984s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.042380s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.039864s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.039577s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.040017s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.039640s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.039533s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.040089s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.039621s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.039532s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.039646s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.039553s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.039580s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.039674s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.039774s count=174
[goal3838] overlay_seed/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.039602s count=174
[goal3838] overlay_county512_soil512 RTDL/OptiX route start
[goal3310] load RayJoin PIP case
[goal3310] points=512 polygons=478
[goal3310] exact_count=1417
[goal3310] single warmup 1/3
[goal3310] single warmup 2/3
[goal3310] single warmup 3/3
[goal3310] single repeat 1/12 0.185676 ms
[goal3310] single repeat 2/12 0.184856 ms
[goal3310] single repeat 3/12 0.184104 ms
[goal3310] single repeat 4/12 0.185952 ms
[goal3310] single repeat 5/12 0.182413 ms
[goal3310] single repeat 6/12 0.181690 ms
[goal3310] single repeat 7/12 0.181198 ms
[goal3310] single repeat 8/12 0.184603 ms
[goal3310] single repeat 9/12 0.184596 ms
[goal3310] single repeat 10/12 0.183493 ms
[goal3310] single repeat 11/12 0.182785 ms
[goal3310] single repeat 12/12 0.184454 ms
[goal3310] batch 1 executor prepared effective_streams=1
[goal3310] batch 1 warmup 1/3
[goal3310] batch 1 warmup 2/3
[goal3310] batch 1 warmup 3/3
[goal3310] batch 1 repeat 1/8 total=0.176102 ms per=0.176102 ms
[goal3310] batch 1 repeat 2/8 total=0.179440 ms per=0.179440 ms
[goal3310] batch 1 repeat 3/8 total=0.179768 ms per=0.179768 ms
[goal3310] batch 1 repeat 4/8 total=0.174306 ms per=0.174306 ms
[goal3310] batch 1 repeat 5/8 total=0.174016 ms per=0.174016 ms
[goal3310] batch 1 repeat 6/8 total=0.174023 ms per=0.174023 ms
[goal3310] batch 1 repeat 7/8 total=0.174962 ms per=0.174962 ms
[goal3310] batch 1 repeat 8/8 total=0.175327 ms per=0.175327 ms
[goal3310] batch 100 executor prepared effective_streams=16
[goal3310] batch 100 warmup 1/3
[goal3310] batch 100 warmup 2/3
[goal3310] batch 100 warmup 3/3
[goal3310] batch 100 repeat 1/8 total=14.728591 ms per=0.147286 ms
[goal3310] batch 100 repeat 2/8 total=14.744118 ms per=0.147441 ms
[goal3310] batch 100 repeat 3/8 total=14.707588 ms per=0.147076 ms
[goal3310] batch 100 repeat 4/8 total=14.731713 ms per=0.147317 ms
[goal3310] batch 100 repeat 5/8 total=14.711507 ms per=0.147115 ms
[goal3310] batch 100 repeat 6/8 total=14.745012 ms per=0.147450 ms
[goal3310] batch 100 repeat 7/8 total=14.722072 ms per=0.147221 ms
[goal3310] batch 100 repeat 8/8 total=14.711887 ms per=0.147119 ms
