dev,alg,nt,reps,n,bs,nb,q,lr,GPU_BSIZE,CG_GROUP_SIZE,CG_MEM_ALIGNMENT,timestamp,t,q/s,ns/q,construction,outbuffer,tempbuffer,freeGPUMemCorrect,freeGPUMem,checkResult
NVIDIA RTX A5000,[GPU] BASE,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:01Z,0.189761,345360.296033,2895.526821,0.000000,0.000000,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] RTX_blocks,1,1,1048576,64,16384,65536,-1,1024,0,0,2026-05-24T22:42:02Z,NVIDIA RTX A5000,[GPU] XXX,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:02Z,64,3,2,0.000059,1110215142.577140,0.900726,5.274355,0.135296,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] Interleaved2,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:02Z,64,3,2,NVIDIA RTX A5000,[GPU] Interleaved in CUDA,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:03Z,64,3,2,0.000066,988476662.118179,1.011658,0.035220,0.135296,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] BASIC VECTOR LOAD,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:03Z,64,0,2,0.000052,1261277932.645660,0.792847,5.698396,0.279616,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] Interleaved_in_OptiX,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:03Z,64,3,2,NVIDIA RTX A5000,[GPU] XXX multi load,1,1,1048576,1,0,65536,-1,1024,0,0,2026-05-24T22:42:04Z,64,3,2,0.000056,1163016854.734834,0.859833,5.481285,0.135296,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] BASE,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:04Z,0.005602,11698248.387776,85.482883,0.000000,0.000000,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] RTX_blocks,1,1,1048576,64,16384,65536,-3,1024,0,0,2026-05-24T22:42:04Z,NVIDIA RTX A5000,[GPU] XXX,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:05Z,64,3,2,0.000055,1194386770.447224,0.837250,5.698077,0.135296,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] Interleaved2,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:05Z,64,3,2,NVIDIA RTX A5000,[GPU] Interleaved in CUDA,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:05Z,64,3,2,0.000065,1009799639.342324,0.990295,0.036800,0.135296,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] BASIC VECTOR LOAD,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:05Z,64,0,2,0.000043,1514932940.850210,0.660095,5.308905,0.279616,0.000000,1,24002.250000,5
NVIDIA RTX A5000,[GPU] Interleaved_in_OptiX,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:06Z,64,3,2,NVIDIA RTX A5000,[GPU] XXX multi load,1,1,1048576,1,0,65536,-3,1024,0,0,2026-05-24T22:42:06Z,64,3,2,0.000056,1177646011.761475,0.849152,5.753746,0.135296,0.000000,1,24002.250000,5
