[goal3834] Numba PIP baseline start
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 37/55 elapsed=0.000417s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 38/55 elapsed=0.000436s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 39/55 elapsed=0.000435s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 40/55 elapsed=0.000469s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 41/55 elapsed=0.000428s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 42/55 elapsed=0.000427s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 43/55 elapsed=0.000443s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 44/55 elapsed=0.000419s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 45/55 elapsed=0.000427s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 46/55 elapsed=0.000462s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 47/55 elapsed=0.000419s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 48/55 elapsed=0.000429s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 49/55 elapsed=0.000441s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 50/55 elapsed=0.000472s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 51/55 elapsed=0.000511s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 52/55 elapsed=0.000404s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 53/55 elapsed=0.000471s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 54/55 elapsed=0.000465s count=1417
[goal3834] pip/numba_dense_all_pairs_scalar_count repeat 55/55 elapsed=0.000403s count=1417
[goal3834] RTDL/OptiX PIP route start
[goal3838] lsi_county512_soil512 Numba baseline start
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 1/55 elapsed=0.115408s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 2/55 elapsed=0.024673s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 3/55 elapsed=0.024781s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 4/55 elapsed=0.024651s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count warmup 5/55 elapsed=0.024649s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 6/55 elapsed=0.024649s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 7/55 elapsed=0.024636s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 8/55 elapsed=0.024630s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 9/55 elapsed=0.024601s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 10/55 elapsed=0.022972s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 11/55 elapsed=0.022961s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 12/55 elapsed=0.022967s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 13/55 elapsed=0.022963s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 14/55 elapsed=0.022956s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 15/55 elapsed=0.022997s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 16/55 elapsed=0.022961s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 17/55 elapsed=0.022954s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 18/55 elapsed=0.022985s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 19/55 elapsed=0.022951s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 20/55 elapsed=0.022956s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 21/55 elapsed=0.022958s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 22/55 elapsed=0.022956s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 23/55 elapsed=0.023102s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 24/55 elapsed=0.023135s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 25/55 elapsed=0.023140s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 26/55 elapsed=0.023104s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 27/55 elapsed=0.023110s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 28/55 elapsed=0.023143s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 29/55 elapsed=0.023092s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 30/55 elapsed=0.023100s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 31/55 elapsed=0.023151s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 32/55 elapsed=0.023132s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 33/55 elapsed=0.023106s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 34/55 elapsed=0.023102s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 35/55 elapsed=0.023099s count=269
[goal3838] lsi/numba_dense_all_pairs_scalar_count repeat 36/55 elapsed=0.023102s count=269
